,Provincia,Partido,Localidad,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Población,ADSL_y,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
1442,Formosa,Bermejo,Pozo de Maza,0,0,0,0,1,1,0,16,18,736,--,--,--,--,SI,SI,--,--,--,34007030.0,-23.5691832483278,-61.7055334817331
1443,Formosa,Bermejo,Pozo del Mortero,0,0,0,0,0,0,0,13,13,528,--,--,--,--,--,SI,--,--,SI,34007040.0,-24.4064403681891,-61.031313748118
1444,Formosa,Bermejo,Vaca Perdida,0,0,0,0,0,0,0,5,5,224,--,--,--,--,--,SI,--,--,--,34007050.0,-23.4948646893285,-61.6499982689001
1445,Formosa,Bermejo,Guadalcazar,0,0,0,0,0,0,0,9,9,146,--,--,--,--,--,SI,--,--,--,34007005.0,-23.6823938545951,-61.1611089476784
1446,Formosa,Formosa,Colonia Pastoril,0,0,0,0,0,0,0,74,74,933,--,--,--,--,--,SI,--,--,SI,34014010.0,-25.6701404606648,-58.2626302834096
1447,Formosa,Formosa,Formosa,10052,16871,0,7281,32,5,0,7830,42071,222218,SI,SI,--,SI,SI,SI,SI,SI,SI,34014020.0,-26.1828223055764,-58.1733930549121
1448,Formosa,Formosa,Gran Guardia,0,0,0,0,0,0,0,69,69,916,--,--,--,--,--,SI,SI,--,SI,34014030.0,-25.8628496341956,-58.8859915019649
1449,Formosa,Formosa,Mariano Boedo,0,0,0,0,0,0,0,31,31,373,--,--,--,--,--,SI,--,--,--,34014040.0,-26.1106357408727,-58.4884270518243
1450,Formosa,Formosa,Mojón de Fierro,0,0,0,0,0,1,0,28,29,1131,--,--,--,--,SI,SI,--,SI,SI,34014050.0,-26.0345119719636,-58.0499307616902
1451,Formosa,Formosa,San Hilario,0,0,0,0,0,1,0,28,29,583,--,--,--,--,SI,SI,SI,--,SI,34014060.0,-26.0248676792093,-58.6500726228772
1452,Formosa,Formosa,Villa del Carmen,0,0,0,80,0,2,0,56,138,3970,--,--,--,SI,SI,SI,--,SI,SI,34014070.0,-26.2522590977589,-58.252552869015
1453,Formosa,Laishi,Banco Payaguá,0,0,0,0,0,0,0,32,32,374,--,--,--,--,--,SI,--,--,--,34021010.0,-26.7071297025561,-58.3390745827256
1454,Formosa,Laishi,General Lucio Victorio Mansilla,12,0,0,0,0,2,0,167,181,2802,SI,--,--,--,SI,SI,SI,--,SI,34021020.0,-26.654180225538,-58.6293214756534
1455,Formosa,Laishi,Herradura,0,0,0,0,0,0,0,131,131,2660,--,--,--,--,--,SI,SI,--,SI,34021030.0,-26.4874646396691,-58.3122424597995
1456,Formosa,Laishi,San Francisco de Laishi,0,0,0,0,0,3,0,239,242,4628,--,--,--,--,SI,SI,SI,SI,SI,34021040.0,-26.2423010252437,-58.6300642415106
1457,Formosa,Laishi,Tatané,0,0,0,0,0,0,0,61,61,1056,--,--,--,--,--,SI,--,--,SI,34021050.0,-26.3987186827879,-58.3575600493034
1458,Formosa,Laishi,Villa Escolar,0,0,0,0,0,0,0,102,102,1290,--,--,--,--,--,SI,--,--,--,34021060.0,-26.6211844819298,-58.6718336940894
1459,Formosa,Matacos,Ingeniero Guillermo N. Juárez,205,0,0,0,0,1,0,252,458,12798,SI,--,--,--,SI,SI,SI,SI,SI,34028010.0,-23.8976004129254,-61.8538220483946
1460,Formosa,Patiño,Bartolomé de las Casas,0,0,0,0,0,1,0,6,7,1134,--,--,--,--,SI,SI,--,--,--,34035010.0,-25.3474022268881,-59.6181476016645
1461,Formosa,Patiño,Comandante Fontana,0,0,0,0,0,0,0,751,751,6615,--,--,--,--,--,SI,SI,SI,SI,34035030.0,-25.3347934740298,-59.6828071882955
1462,Formosa,Patiño,Estanislao del Campo,37,0,0,0,0,0,0,157,194,4523,SI,--,--,--,--,SI,SI,--,SI,34035050.0,-25.0531922647351,-60.0939271832043
1463,Formosa,Patiño,Fortín Cabo 1º Lugones,0,0,0,0,0,0,0,145,145,1351,--,--,--,--,--,SI,--,--,SI,34035060.0,-24.2854864616665,-59.8282499173384
1464,Formosa,Patiño,Fortín Sargento 1º Leyes,0,0,0,0,0,0,0,6,6,133,--,--,--,--,--,SI,--,--,--,34035070.0,-24.5503048524758,-59.390271557059
1465,Formosa,Patiño,Ibarreta,236,0,0,0,1,3,0,518,758,9429,SI,--,--,--,SI,SI,SI,SI,SI,34035080.0,-25.2113191232301,-59.8570398440914
1466,Formosa,Patiño,Juan G. Bazán,0,0,0,0,0,0,0,11,11,413,--,--,--,--,--,SI,--,--,SI,34035090.0,-24.5418137126365,-60.8341896995338
1467,Formosa,Patiño,Las Lomitas,460,0,0,1526,1,5,0,232,2224,12399,SI,--,--,SI,SI,SI,SI,SI,SI,34035100.0,-24.7105776136691,-60.5937892586839
1468,Formosa,Patiño,Posta Cambio Zalazar,0,0,0,0,0,0,0,58,58,603,--,--,--,--,--,SI,--,--,SI,34035110.0,-24.2115848629554,-60.198666969414
1469,Formosa,Patiño,Pozo del Tigre,34,0,0,200,0,1,0,190,425,4517,SI,--,--,SI,SI,SI,SI,SI,SI,34035120.0,-24.8975997693171,-60.3187890218463
1470,Formosa,Patiño,San Martín II,0,0,0,1,0,0,0,369,370,3119,--,--,--,SI,--,SI,SI,--,SI,34035140.0,-24.4331529800639,-59.656351890373
1471,Formosa,Patiño,Subteniente Perín,0,0,0,0,0,1,0,71,72,1163,--,--,--,--,SI,SI,--,--,SI,34035150.0,-25.5350397293764,-60.0190827630116
1472,Formosa,Patiño,Villa General Güemes,0,0,0,2,1,0,0,446,449,3907,--,--,--,SI,--,SI,SI,--,SI,34035160.0,-24.7529456908497,-59.4916405606824
1473,Formosa,Patiño,Villa General Manuel Belgrano,0,0,0,1,0,0,0,448,449,4676,--,--,--,SI,--,SI,SI,--,SI,34035170.0,-24.9388283555888,-59.0290877277901
1474,Formosa,Patiño,San Martín I,0,0,0,0,0,0,0,5,5,66,--,--,--,--,--,SI,--,--,--,34035130.0,-24.5319053014019,-59.902051229705
1475,Formosa,Pilagás,Buena Vista,0,0,0,3,0,0,0,412,415,887,--,--,--,SI,--,SI,SI,--,SI,34042010.0,-25.0712122663672,-58.3867799081037
1476,Formosa,Pilagás,El Espinillo,0,0,0,0,0,0,0,300,300,4060,--,--,--,--,--,SI,SI,SI,SI,34042020.0,-24.9799888263685,-58.5537877142505
1477,Formosa,Pilagás,Misión Tacaagle,0,0,0,0,0,0,0,149,149,2244,--,--,--,--,--,SI,SI,--,SI,34042040.0,-24.979650567657,-58.8227434439732
1478,Formosa,Pilagás,Tres Lagunas,23,0,0,0,0,0,0,97,120,1598,SI,--,--,--,--,SI,SI,--,SI,34042060.0,-25.2153644371658,-58.5132694906705
1479,Formosa,Pilagás,Laguna Gallo,0,0,0,0,0,1,0,5,6,261,--,--,--,--,SI,SI,--,--,--,34042030.0,-25.2677752833691,-58.7427948347143
1480,Formosa,Pilagás,Portón Negro,0,0,0,0,0,2,0,0,2,417,--,--,--,--,SI,--,--,--,--,34042050.0,-24.9663598975615,-58.7419749100008
1481,Formosa,Pilcomayo,Clorinda,1170,24,0,2530,20,1,0,83,3828,52837,SI,SI,--,SI,SI,SI,SI,SI,SI,34049010.0,-25.2921612747741,-57.7178091082588
1482,Formosa,Pilcomayo,Laguna Blanca,40,0,0,315,1,0,0,630,986,7411,SI,--,--,SI,--,SI,SI,SI,SI,34049020.0,-25.1302522059542,-58.2458430258241
1483,Formosa,Pilcomayo,Laguna Naick-Neck,109,0,0,0,0,2,0,363,474,2479,SI,--,--,--,SI,SI,SI,--,SI,34049030.0,-25.2193910506962,-58.1230791260523
1484,Formosa,Pilcomayo,Palma Sola,0,0,0,0,0,0,0,18,18,212,--,--,--,--,--,SI,--,--,SI,34049040.0,-25.2475512345955,-57.9768403788083
1485,Formosa,Pilcomayo,Riacho He-He,0,0,0,1,0,0,0,414,415,4304,--,--,--,SI,--,SI,SI,SI,SI,34049060.0,-25.3617117019838,-58.2782518825352
1486,Formosa,Pilcomayo,Siete Palmas,16,0,0,1,0,0,0,82,99,863,SI,--,--,SI,--,SI,SI,--,SI,34049080.0,-25.2015076619063,-58.330676377416
1487,Formosa,Pilcomayo,Puerto Pilcomayo,0,0,0,0,0,0,0,3,3,669,--,--,--,--,--,SI,--,--,--,34049050.0,-25.3688131700972,-57.6524943008573
1488,Formosa,Pilcomayo,Riacho Negro,0,0,0,0,0,0,0,3,3,720,--,--,--,--,--,SI,--,--,SI,34049070.0,-25.4224320225992,-57.7914545139812
1489,Formosa,Pirané,Colonia Campo Villafañe,0,0,0,52,0,0,0,145,197,4494,--,--,--,SI,--,SI,SI,--,SI,34056010.0,-26.2048681517277,-59.0780331803401
1490,Formosa,Pirané,El Colorado,1341,0,0,160,3,5,0,867,2376,14228,SI,--,--,SI,SI,SI,SI,--,SI,34056020.0,-26.3117354640006,-59.3684434678409
1491,Formosa,Pirané,Palo Santo,0,173,0,0,0,1,0,291,465,6379,--,SI,--,--,SI,SI,SI,SI,SI,34056030.0,-25.5639063797961,-59.3360059836081
1492,Formosa,Pirané,Pirané,0,0,0,957,101,6,0,464,1528,20335,--,--,--,SI,SI,SI,--,SI,SI,34056040.0,-25.7306417902346,-59.1075205904775
1493,Formosa,Pirané,Villa Kilómetro 213,0,0,0,0,1,0,0,431,432,4675,--,--,--,--,--,SI,SI,--,SI,34056050.0,-26.1864626491659,-59.3683950578867
1494,Formosa,Ramón Lista,El Potrillo,0,0,0,0,2,0,0,20,22,3371,--,--,--,--,--,SI,--,--,--,34063010.0,-23.1607663192891,-62.0107787024286
1495,Formosa,Ramón Lista,El Quebracho,0,0,0,0,0,0,0,12,12,415,--,--,--,--,--,SI,--,--,--,34063030.0,-23.3394869143818,-61.8734659544108
1496,Formosa,Ramón Lista,General Mosconi,0,0,0,8,4,3,0,33,48,1902,--,--,--,SI,SI,SI,SI,--,--,34063020.0,-23.1827186246626,-62.304068544241
1497,Jujuy,Cochinoca,Abra Pampa,0,0,0,0,0,3,0,221,224,8705,--,--,--,--,SI,SI,SI,--,SI,38007020.0,-22.7215697648051,-65.6932137518832
1498,Jujuy,Cochinoca,Puesto del Marquéz,0,0,0,5,0,0,0,0,5,255,--,--,--,SI,--,--,--,--,SI,38007060.0,-22.5351797700612,-65.6988399422374
1499,Jujuy,Cochinoca,La Redonda,0,0,0,0,0,2,0,0,2,45,--,--,--,--,SI,--,--,--,--,38007055.0,-22.5289792213782,-65.5227806528915
1500,Jujuy,Doctor Manuel Belgrano,Guerrero,73,78,0,0,0,0,0,0,151,518,SI,SI,--,SI,--,--,SI,SI,SI,38021010.0,-24.1861828032769,-65.444631251669
1501,Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),0,0,0,0,0,0,0,111,111,1388,--,--,--,--,--,SI,SI,SI,SI,38021040.0,-24.0773597398703,-65.4047004835351
1502,Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),7772,39567,0,34399,36,4,0,140,81918,257970,SI,SI,--,SI,SI,SI,SI,SI,SI,38021060.0,-24.1953577939088,-65.302450636841
1503,Jujuy,Doctor Manuel Belgrano,Yala,0,0,0,0,0,2,0,3,5,1953,--,--,--,--,SI,SI,SI,SI,SI,38021070.0,-24.1217546163942,-65.4145726152103
1504,Jujuy,Doctor Manuel Belgrano,La Almona,0,2,0,3,0,0,0,0,5,42,--,SI,--,SI,--,--,--,--,--,38021020.0,-24.2607538226752,-65.395737692293
1505,Jujuy,Doctor Manuel Belgrano,Dr. Manuel Belgrano,0,0,0,2,0,3,0,8,13,82,--,--,--,SI,SI,SI,--,--,--,38021065.0,-23.9482980868379,-65.2984613199784
1506,Jujuy,Doctor Manuel Belgrano,León,0,504,0,0,0,2,0,0,506,630,--,SI,--,--,SI,--,--,--,--,38021030.0,-24.0359632743029,-65.4315558946392
1507,Jujuy,El Carmen,El Carmen,415,359,0,510,0,2,0,1,1287,13623,SI,SI,--,SI,SI,SI,SI,SI,SI,38014040.0,-24.3855119166984,-65.260519420291
1508,Jujuy,El Carmen,Manantiales,0,0,0,0,0,2,0,0,2,326,--,--,--,--,SI,--,--,SI,SI,38014060.0,-24.5056866075889,-64.9759262948199
1509,Jujuy,El Carmen,Monterrico,0,1043,0,0,0,1,0,10,1054,11591,--,SI,--,--,SI,SI,SI,SI,SI,38014070.0,-24.4385200992504,-65.1622250242149
1510,Jujuy,El Carmen,Pampa Blanca,66,261,0,0,0,3,0,1,331,2720,SI,SI,--,--,SI,SI,SI,SI,SI,38014080.0,-24.5329937382422,-65.0744141219101
1511,Jujuy,El Carmen,Perico,0,1380,0,575,0,1,0,12,1968,44750,--,SI,--,SI,SI,SI,SI,SI,SI,38014090.0,-24.3798152834467,-65.1132793807486
1512,Jujuy,El Carmen,Puesto Viejo,0,87,0,0,0,1,0,0,88,1372,--,SI,--,--,SI,--,SI,SI,SI,38014100.0,-24.4823598416465,-64.9672130216717
1513,Jujuy,El Carmen,Aguas Calientes,0,0,0,0,0,0,0,28,28,2563,--,--,--,--,--,SI,--,--,--,38014010.0,-24.5838759624546,-64.9235272487523
1514,Jujuy,Humahuaca,El Aguilar,0,0,0,0,0,1,0,0,1,2264,--,--,--,--,SI,--,SI,SI,SI,38028020.0,-23.210239970845,-65.6779050336532
1515,Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),0,0,0,5,0,0,0,0,5,456,--,--,--,SI,--,--,--,--,--,38028030.0,-22.978267572073,-65.3537794942853
1516,Jujuy,Humahuaca,Humahuaca,363,0,0,0,0,12,0,330,705,10256,SI,--,--,--,SI,SI,SI,SI,SI,38028040.0,-23.2026118920444,-65.3508743745648
1517,Jujuy,Humahuaca,Tres Cruces,0,0,0,5,0,0,0,0,5,376,--,--,--,SI,--,--,SI,--,SI,38028050.0,-22.9172890384617,-65.5874003328951
1518,Jujuy,Humahuaca,Uquía (Est. Senador Pérez),3,0,0,5,0,0,0,0,8,508,SI,--,--,SI,--,--,SI,--,--,38028060.0,-23.3018065170017,-65.3575618341785
1519,Jujuy,Ledesma,Caimancito,202,0,0,0,0,1,0,38,241,5336,SI,--,--,--,SI,SI,SI,SI,SI,38035030.0,-23.7395269322752,-64.5941006141069
1520,Jujuy,Ledesma,Calilegua,0,500,0,0,0,1,0,144,645,5997,--,SI,--,--,SI,SI,--,SI,SI,38035040.0,-23.7694721379755,-64.766556217593
1521,Jujuy,Ledesma,Chalicán,0,0,0,0,0,0,0,78,78,1062,--,--,--,--,--,SI,--,--,SI,38035050.0,-24.0708657869155,-64.8037328279296
1522,Jujuy,Ledesma,Fraile Pintado,633,23,0,0,0,1,0,121,778,13300,SI,SI,--,--,SI,SI,SI,SI,SI,38035060.0,-23.9366734846348,-64.8001555521003
1523,Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),60,6065,0,1000,0,3,0,787,7915,46642,SI,SI,--,SI,SI,SI,SI,SI,SI,38035080.0,-23.7988475308181,-64.7847435385117
1524,Jujuy,Ledesma,Yuto,0,0,0,0,0,2,0,176,178,6301,--,--,--,--,SI,SI,--,SI,SI,38035110.0,-23.6439908389427,-64.4709201889915
1525,Jujuy,Palpalá,Carahunco,1,0,0,0,0,2,0,0,3,162,SI,--,--,--,SI,--,SI,--,--,38042010.0,-24.3137765483739,-65.0785405481684
1526,Jujuy,Palpalá,Centro Forestal,15,0,0,0,0,0,0,0,15,402,SI,--,--,--,--,--,SI,--,--,38042020.0,-24.2278470388568,-65.1738697442674
1527,Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),1931,1004,0,3395,0,3,0,1,6334,50183,SI,SI,--,SI,SI,SI,SI,SI,SI,38042040.0,-24.2660503354304,-65.2120271030598
1528,Jujuy,Palpalá,Rio Blanco,0,53,0,21,0,0,0,0,74,0,--,--,--,--,--,--,--,SI,SI,38042010.0,-24.2342342593785,-65.2300747773282
1529,Jujuy,Rinconada,Liviara,0,0,0,0,0,5,0,0,5,46,--,--,--,--,SI,--,--,--,--,38049020.0,-22.4896989245068,-66.2677637818035
1530,Jujuy,Rinconada,Loma Blanca,0,0,0,0,0,2,0,0,2,134,--,--,--,--,SI,--,--,--,--,38049025.0,-22.463222635769,-66.4628647785472
1531,Jujuy,Rinconada,Nuevo Pirquitas,0,0,0,5,0,1,0,0,6,672,--,--,--,SI,SI,--,SI,--,--,38049030.0,-22.6869936542959,-66.456401677736
1532,Jujuy,Rinconada,Coyaguaima,0,0,0,5,0,0,0,0,5,83,--,--,--,SI,--,--,--,--,--,38049007.0,-22.7704435619992,-66.440426993556
1533,Jujuy,Rinconada,Orosmayo,0,0,0,5,0,0,0,0,5,82,--,--,--,SI,--,--,--,--,--,38049035.0,-22.5564922692659,-66.3517771971731
1534,Jujuy,Rinconada,Rinconada,0,0,0,0,0,4,0,0,4,351,--,--,--,--,SI,--,SI,--,--,38049040.0,-22.4399840866382,-66.1609276347876
1535,Jujuy,Rinconada,Lagunillas de Farallón,0,0,0,9,0,0,0,0,9,264,--,--,--,SI,--,--,--,--,--,38049010.0,-22.4075623428398,-66.6554051011704
1536,Jujuy,San Antonio,Loteo Navea,0,0,0,77,0,0,0,0,77,930,--,--,--,SI,--,--,--,--,--,38056020.0,-24.2710272820567,-65.2729444915848
1537,Jujuy,San Antonio,San Antonio,1,130,0,0,0,1,0,0,132,1430,SI,SI,--,--,SI,--,SI,--,--,38056030.0,-24.3676606220994,-65.3337612645336
1538,Jujuy,San Antonio,El Ceibal,0,0,0,1,0,0,0,0,1,176,--,--,--,SI,--,--,--,--,--,38056010.0,-24.3016336145797,-65.2818867459585
1539,Jujuy,San Antonio,Los Alisos,1,0,0,0,0,0,0,0,1,61,SI,--,--,--,--,--,--,--,--,38056017.0,-24.2839395993959,-65.2818272273441
1540,Jujuy,San Pedro,La Esperanza,0,0,0,0,0,1,0,15,16,2164,--,--,--,--,SI,SI,--,--,SI,38063070.0,-24.2222145482106,-64.8368070501964
1541,Jujuy,San Pedro,La Mendieta,0,0,0,0,0,1,0,240,241,3635,--,--,--,--,SI,SI,SI,SI,SI,38063090.0,-24.314359736408,-64.9707084719559
1542,Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),5437,1334,0,1884,0,1,0,75,8731,59131,SI,SI,--,SI,SI,SI,SI,--,--,38063180.0,-24.293007141905,-64.9524504388897
1543,Jujuy,San Pedro,San Lucas,0,0,0,0,0,0,0,10,10,326,--,--,--,--,--,SI,--,SI,SI,38063170.0,-24.2257554272925,-64.8646056706401
1544,Jujuy,San Pedro,Don Emilio,0,0,0,0,0,0,0,37,37,446,--,--,--,--,--,SI,--,--,--,38063030.0,-24.3154692731344,-64.9066663427545
1545,Jujuy,San Pedro,Rosario de Río Grande,0,0,0,0,0,0,0,54,54,591,--,--,--,--,--,SI,--,--,--,38063150.0,-24.3069096656554,-64.9317813354333
1546,Jujuy,SANTA BARBARA,El Fuerte,0,0,0,0,0,5,0,0,5,512,--,--,--,--,SI,--,SI,--,SI,38070010.0,-24.260420872361,-64.4103511079696
1547,Jujuy,SANTA BARBARA,El Piquete,71,0,0,0,0,0,0,29,100,2521,SI,--,--,--,--,SI,SI,SI,SI,38070020.0,-24.1810241203734,-64.6790060196865
1548,Jujuy,SANTA BARBARA,El Talar,0,0,0,0,0,1,0,141,142,2901,--,--,--,--,SI,SI,SI,--,--,38070030.0,-23.5558786640644,-64.3614639119972
1549,Jujuy,SANTA BARBARA,Palma Sola,0,0,0,0,0,1,0,115,116,3791,--,--,--,--,SI,SI,SI,--,SI,38070040.0,-23.9791015768434,-64.3066411633623
1550,Jujuy,SANTA BARBARA,Santa Clara,100,0,0,0,0,1,0,87,188,4298,SI,--,--,--,SI,SI,SI,SI,SI,38070060.0,-24.3098756490301,-64.6628728220661
1551,Jujuy,SANTA BARBARA,Vinalito,0,0,0,0,0,0,0,30,30,757,--,--,--,--,--,SI,--,--,--,38070070.0,-23.6678300370713,-64.4138302334781
1552,Jujuy,Santa Catalina,Casira,0,0,0,5,0,0,0,0,5,176,--,--,--,SI,--,--,SI,--,--,38077010.0,-21.9693796437473,-65.900391482913
1553,Jujuy,Santa Catalina,Ciénega,0,0,0,5,0,0,0,0,5,278,--,--,--,SI,--,--,--,--,--,38077020.0,-22.1864445703198,-66.4093898308937
1554,Jujuy,Santa Catalina,Cieneguillas,0,0,0,5,0,0,0,0,5,286,--,--,--,SI,--,--,--,--,--,38077030.0,-22.0998214546633,-65.8677291643016
1555,Jujuy,Santa Catalina,Cusi Cusi,0,0,0,5,0,0,0,0,5,243,--,--,--,SI,--,--,SI,--,--,38077040.0,-22.3402147364964,-66.4940205514016
1556,Jujuy,Santa Catalina,Misarrumi,0,0,0,0,0,5,0,0,5,36,--,--,--,--,SI,--,SI,--,--,38077060.0,-22.2143443369069,-66.3365616167075
1557,Jujuy,Santa Catalina,Oratorio,0,0,0,5,0,0,0,0,5,96,--,--,--,SI,--,--,SI,--,--,38077070.0,-22.0656878791642,-66.0785087961458
1558,Jujuy,Santa Catalina,Paicone,0,0,0,5,0,0,0,0,5,64,--,--,--,SI,--,--,--,--,--,38077080.0,-22.1956915218117,-66.4201684753681
1559,Jujuy,Santa Catalina,Santa Catalina,0,0,0,5,0,2,0,0,7,305,--,--,--,SI,SI,--,--,--,--,38077100.0,-21.9443720475755,-66.0525133087978
1560,Jujuy,Susques,El Toro,0,0,0,20,0,4,0,0,24,121,--,--,--,SI,SI,--,--,--,--,38084030.0,-23.1389750587235,-66.7524458751301
1561,Jujuy,Susques,Huáncar,0,0,0,27,0,0,0,0,27,133,--,--,--,SI,--,--,SI,--,--,38084040.0,-23.6016053200097,-66.413317571844
1562,Jujuy,Susques,Olacapato,0,0,0,8,0,0,0,1,9,45,--,--,--,SI,--,SI,--,--,--,38084055.0,-24.1152805507803,-66.7186508694002
1563,Jujuy,Susques,Olaroz Chico,0,0,0,30,0,1,0,6,37,226,--,--,--,SI,SI,SI,SI,--,--,38084060.0,-23.3989910080496,-66.7829414619282
1564,Jujuy,Susques,Pastos Chicos,0,0,0,22,0,0,0,0,22,104,--,--,--,SI,--,--,SI,--,--,38084070.0,-23.7718693292219,-66.420983463337
1565,Jujuy,Susques,Puesto Sey,0,0,0,20,0,0,0,0,20,94,--,--,--,SI,--,--,--,--,--,38084080.0,-23.9584550578191,-66.4953540959523
1566,Jujuy,Susques,San Juan de Quillaqués,0,0,0,12,0,5,0,0,17,72,--,--,--,SI,SI,--,SI,--,--,38084090.0,-23.1460647975727,-66.2485374885877
1567,Jujuy,Susques,Susques,0,0,0,275,0,21,0,17,313,1611,--,--,--,SI,SI,SI,SI,--,SI,38084100.0,-23.3997525205999,-66.3674476958012
1568,Jujuy,Susques,Coranzuli,0,0,0,60,0,0,0,0,60,333,--,--,--,SI,--,--,SI,--,--,38084020.0,-23.0132949482406,-66.3792884216509
1569,Jujuy,Susques,Catua,0,0,0,70,0,0,0,0,70,427,--,--,--,SI,--,--,SI,--,--,38084010.0,-23.861850793472,-67.0041243051334
1570,Jujuy,Susques,Jama,0,0,0,11,0,0,0,0,11,67,--,--,--,SI,--,--,--,--,--,38084045.0,-23.2599291955531,-67.0236887810529
1571,Jujuy,Susques,Mina Providencia,0,0,0,5,0,0,0,0,5,30,--,--,--,SI,--,--,--,--,--,38084050.0,-23.2748878331652,-66.8343534268599
1572,Jujuy,Tilcara,Huacalera,0,0,0,5,0,0,0,0,5,712,--,--,--,SI,--,--,--,--,--,38094020.0,-23.4341642603915,-65.3513341366081
1573,Jujuy,Tilcara,Maimará,0,0,0,5,0,2,0,77,84,3353,--,--,--,SI,SI,SI,SI,--,SI,38094040.0,-23.6208130147957,-65.4078600419067
1574,Jujuy,Tilcara,Tilcara,0,0,0,10,0,4,0,375,389,4691,--,--,--,SI,SI,SI,SI,SI,SI,38094050.0,-23.5703520143236,-65.3940793438321
1575,Jujuy,Tumbaya,Bárcena,0,0,0,0,0,0,0,111,111,139,--,--,--,--,--,SI,--,--,--,38098010.0,-23.9694741938995,-65.446477650042
1576,Jujuy,Tumbaya,Purmamarca,75,0,0,0,0,0,0,1,76,891,SI,--,--,--,--,SI,SI,--,SI,38098030.0,-23.7409980636707,-65.5052412332687
1577,Jujuy,Tumbaya,Volcán,1,0,0,0,0,0,0,93,94,1121,--,--,--,--,--,SI,SI,--,SI,38098050.0,-23.9138726824815,-65.4630986774907
1578,Jujuy,Tumbaya,El Moreno,0,0,0,0,1,0,0,0,1,154,--,--,--,--,--,--,--,--,--,38098020.0,-23.8418583337461,-65.8300087469469
1579,Jujuy,Tumbaya,Tumbaya,0,0,0,0,0,0,0,342,342,428,--,--,--,--,--,SI,SI,--,SI,38098040.0,-23.8523034100617,-65.467254667636
1580,Jujuy,Valle Grande,Santa Ana,0,0,0,0,0,2,0,0,2,416,--,--,--,--,SI,--,SI,--,--,38105040.0,-23.3576613065649,-64.9879232445175
1581,Jujuy,Yavi,Barrios,0,0,0,5,0,0,0,0,5,187,--,--,--,SI,--,--,--,--,--,38112010.0,-22.2462779565987,-65.5278717064727
1582,Jujuy,Yavi,Cangrejillos,0,0,0,5,0,0,0,0,5,181,--,--,--,SI,--,--,--,--,--,38112020.0,-22.4229613059544,-65.5801247511292
1583,Jujuy,Yavi,La Intermedia,0,0,0,5,0,0,0,0,5,178,--,--,--,SI,--,--,--,--,--,38112040.0,-22.4224885948586,-65.700385084978
1584,Jujuy,Yavi,La Quiaca,660,0,0,75,5,1,0,1,742,16874,SI,--,--,SI,SI,SI,SI,--,SI,38112050.0,-22.100030990273,-65.5962624926205
1585,Jujuy,Yavi,Pumahuasi,0,0,0,5,0,0,0,0,5,233,--,--,--,SI,--,--,--,--,SI,38112070.0,-22.2890579793897,-65.6786766560839
1586,Jujuy,Yavi,Yavi Chico,0,0,0,5,0,0,0,0,5,33,--,--,--,SI,--,--,--,--,--,38112090.0,-22.0909983923897,-65.4650631210317
1587,Jujuy,Yavi,Yavi,0,0,0,0,0,2,0,0,2,378,--,--,--,--,SI,--,--,--,--,38112080.0,-22.130283,-65.46169
1588,La pampa,Atreucó,Doblas,0,333,0,40,0,1,0,41,415,1586,--,SI,--,SI,SI,SI,SI,--,--,42007010.0,-37.1521838816608,-64.0140550927574
1589,La pampa,Atreucó,Macachín,0,0,0,301,0,1,0,1004,1306,4814,--,--,--,SI,SI,SI,SI,--,SI,42007020.0,-37.1369555361687,-63.667141835534
1590,La pampa,Atreucó,Miguel Riglos,0,0,0,3,0,1,0,110,114,2034,--,--,--,SI,SI,SI,SI,--,SI,42007030.0,-36.8538749058938,-63.6881846143541
1591,La pampa,Atreucó,Rolón,0,0,0,0,0,1,0,69,70,678,--,--,--,--,SI,SI,SI,--,SI,42007040.0,-37.166824214775,-63.4171582009534
1592,La pampa,Atreucó,Tomas M. Anchorena,0,0,1,0,0,1,0,5,7,307,--,--,SI,--,SI,SI,SI,--,--,42007050.0,-36.8406606874148,-63.5205021645149
1593,La pampa,Caleu Caleu,La Adela,0,371,0,0,0,1,0,515,887,1904,--,SI,--,--,SI,SI,--,SI,SI,42014020.0,-38.9739618507806,-64.0893166949512
1594,La pampa,Caleu Caleu,Anzoategui,0,0,0,0,0,2,0,0,2,68,--,--,--,--,SI,--,--,--,--,42014010.0,-38.9630526765691,-63.8608882456791
1595,La pampa,Capital,Anguil,0,138,0,2,99,1,0,334,574,1705,--,SI,--,SI,SI,SI,SI,SI,SI,42021010.0,-36.527922625355,-64.010555897973
1596,La pampa,Capital,Santa Rosa,1760,47023,66,1196,66,3,0,271,50385,102860,SI,SI,SI,SI,SI,SI,SI,SI,SI,42021020.0,-36.61828979857,-64.2916770389461
